Segment Name,Percentage of Matched Trips,Count of Matched Trips,Shared Streets Geometry ID
North Rosa Parks Way,0.0,"300",09a62fd1c0def0956b3cac1e687ef5e2
North Rosa Parks Way,0.0,"300",7983948e8bdc4d915bfc6f63e7856148
Southeast Pershing Street,0.0,"300",88a31632bea3beba1712314461f809de
Southwest 2nd Avenue,0.0,"300",986bca37729de3b90be2f880bda4f757
North Rosa Parks Way,0.0,"300",a79c9c8dc7896e66da40abc6c3fa4c77
North Rosa Parks Way,0.0,"300",e4d954278b1958c2bfba40b3c07a758f
Southeast 44th Avenue,0.0,"300",ecc82c8a6661797a3d5bf72b09ec41e6
Northeast Flanders Street,0.0,"300",bb78a60e776873a3fb58cc32e4d461fc
Northeast Flanders Street,0.0,"300",c429e5905cafaf1da9fa272ec2ed9fab
,0.0,"300",3a10c8c613b7245e2f4240749b415a0a
Northwest 27th Avenue,0.0,"300",b302cc26cd9879df1cd7a7166d3437e0
Northeast 26th Avenue,0.0,"300",d1e09b67f738fb6b74f474d4ce5e1f3c
Northwest 27th Avenue,0.0,"300",f6b70185582ab664b3cad589de147c3a
Southeast 51st Avenue,0.0,"300",3524cca4bf228245a8eb98297d88c281
Southeast Bush Street,0.0,"300",6ffd6ce0fb58798eee5233b6535d4f29
,0.0,"300",99737ae921533c922f842c676e83d4cf
Southeast 51st Avenue,0.0,"300",b10f9c4a99257d27a4d682454a01c5bf
Southeast 51st Avenue,0.0,"300",cf7d3dc03b3c25ee731958aa41f40345
,0.0,"300",1b06fae1dbed4bd187fd1b69deb65337
Northeast Bryce Street,0.0,"300",2c7b00c97c2217b888bea7c1a23b6bea
,0.0,"300",548c2c9eadd7147ddb45d0535617c5b8
Northeast 7th Avenue,0.0,"300",7b7f244db09039bc25e257cc28e837ff
Southeast Center Street,0.0,"300",a16d28cd054f635d73e09b3859142234
,0.0,"300",cfbd4a8a8690c72e3251fba9d29f9d16
North Greeley Multi-Use Path,0.0,"300",d9b069f6cc809b794177b659798d5152
Northeast 27th Avenue,0.0,"300",daea203ec9385960fdb4289869533d5b
Northeast Laurelhurst Place,0.0,"300",e7f08ebe43b91379b56d515cd4b12f44
North Denver Avenue,0.0,"300",3d81e0a950c87b502b461b06c086870a
Northeast Pacific Street,0.0,"300",18cb6022114e98a9c7bac0e2e4b96ff8
Southeast Taylor Street,0.0,"300",5d3a302aa1a1d14811f66a3bbabf93c3
Southeast Taylor Street,0.0,"300",d3f3ce6acd71c6081246664547a2c441
,0.0,"300",02c6929c6029fd159ef58efe8992d930
North Albina Avenue,0.0,"300",1226c6d2b5eee1805ab7ed62162b9367
North Albina Avenue,0.0,"300",97a8e111c67a99abf85ee1382c7957ab
Northeast Prescott Street,0.0,"300",3612863fab922356134ffea6322f4bcf
Southwest Sterns Drive,0.0,"300",68aac0d1c12c93b88388ef4dc34c8f63
Northeast Prescott Street,0.0,"300",6b529f95e0e17a7a24eb580a5a04cd8b
North Kerby Avenue,0.0,"300",02ea3878789e03f0e8ec17e19d41dfed
Southeast 76th Avenue,0.0,"300",198c1a05479c8d6c10ef7305c93dba67
,0.0,"300",318a9daa0f271436f9bc6b281bd3f44b
Southwest 3rd Avenue,0.0,"300",636a1e6c561ad758df77275bc60f440a
Southeast Stark Street,0.0,"300",721b5d5db83028da68ff1cbba365ca5a
Southeast 15th Avenue,0.0,"300",7735f346d202e96f6a392a8fe0c188a1
Northeast Dekum Street,0.0,"300",83478055761a92ec269ebe626f18dc16
Southeast 76th Avenue,0.0,"300",9cfc1004cfe552509a77a10064e9b5c3
Southeast 76th Avenue,0.0,"300",b543fe906864b9aa871f4192cef00a9f
Northeast 62nd Avenue,0.0,"300",00f68ae38559965419cbf7fc4b63e50f
,0.0,"300",05cbe39eb3114e504a91ad99c0a1797f
North Delaware Avenue,0.0,"300",1e95f7ce2d29fee19c887b5f5ebb531d
Northeast Alameda Street,0.0,"300",2765a0c79c1bb5ecf10831dd9220cbd8
Northeast Alameda Street,0.0,"300",294d5983a289b656ad3af14b3e23e3e1
Southeast Holgate Boulevard,0.0,"300",2b06f1442242b5ca2668769282d1560f
Northeast Garfield Avenue,0.0,"300",4916b129f0f15ed33abf051da3f1ef64
South Meade Street,0.0,"300",4b2ba6ee2614fd03e9396920d439516a
Northeast Morris Street,0.0,"300",5210b2b5b32ee53706e9c508e71d2a59
Northeast 44th Avenue,0.0,"300",8eac5be9fd2d0dc7d60433978a6c9e4b
Northeast Alameda Street,0.0,"300",95c6fbb8edff597875d27b41cb4ee0bb
Northeast Alameda Street,0.0,"300",ae450921f2857ccff969bdb2710e0848
Southeast Holgate Boulevard,0.0,"300",b64ead3240bcfa1f5f3a9d473c1d760a
,0.0,"300",e2ef13711f2af25c0c5a7fbf29271ec4
,0.0,"300",e3b7c8ee464e57b9d36fb9ba23fa0946
,0.0,"300",f24b8c53832a5ffef7354602f0c8913d
Northeast 8th Avenue,0.0,"300",f9208cd23f6980e2df43b1e3064c09e6
Northwest Vaughn Street,0.0,"300",159061ebf4b1049d57e62f90a212e3fb
Northeast 77th Avenue,0.0,"300",15a791725e3de273dad54bf1c4eb74e5
Northeast Schuyler Street,0.0,"300",1a6fa0bf7b1d48d0ac0a7d6e961429ca
Southeast Powell Boulevard; US 26,0.0,"300",246930b351da4793f535bac788e086cf
,0.0,"300",31e53ac47426668bab711dba7323bcf2
Southeast Ivon Street,0.0,"300",3b4c3de31a674c2d6ac2b9276c661cb5
,0.0,"300",3d7cf14fd1e1cbd17902fc5d1bd5f1ad
,0.0,"300",4f78743c10bed898d2120eafbc9057da
Northeast Jarrett Street,0.0,"300",57dc71c044d3cd3263db81507289f388
,0.0,"300",5a46aaadd012eab247a802b5a7b9c6e2
,0.0,"300",6098ad172e0838cc12f17dcbc5bea3b0
,0.0,"300",6eeedfa73dbdce6785b1683c89d4f946
Southeast Powell Boulevard; US 26,0.0,"300",948c4b5da7a3affc2406b640e3805694
Northwest 27th Avenue,0.0,"300",9875ea1a86e0ce3698bd3ebb34411b31
Southeast Powell Boulevard; US 26,0.0,"300",a2b58fb22fd0e1da3b1ff95988d36794
Southeast Main Street,0.0,"300",d9300c842765c607ad8e234f8a64f257
,0.0,"300",dde74fa4ad3f5ec01dc88e10fc7576ef
Northeast Martin Luther King Junior Boulevard; OR 99E,0.0,"300",f9dbe596817a51acb206ae5cce5b78f8
Northwest Marshall Street,0.0,"300",f63c40887f39e36909c34f5207d128ba
Southwest Market Street,0.0,"300",8020f2fd64b68019bda97ebc5803ed7f
Southwest Market Street,0.0,"300",c2071172564bb201aaff74381fd6095c
Southeast Powell Boulevard; US 26,0.0,"300",018866ee7024a42a681cae6f15a2410b
Northeast Martin Luther King Junior Boulevard; OR 99E,0.0,"300",1b9b7c3aa833566019bc3a321543a325
,0.0,"300",381bdac8902bf1e2a019f4d02c4956cc
,0.0,"300",4a29a8981c38734024412f42a3a421e6
Southeast Powell Boulevard; US 26,0.0,"300",5a29643918fb592e9847be72f3830e6d
North Rosa Parks Way,0.0,"300",8b504be1c010a519c1d9b2eb6fcfe809
,0.0,"300",8e18e74129d010e7c7ffc40f33076d79
Southeast Powell Boulevard; US 26,0.0,"300",93349c800dd0d1a491c033cb313e958f
,0.0,"300",a7b946c2b6b66dd3870d33c5ec749d9c
North Greeley Avenue,0.0,"300",b4afff21828892e1c52171fffc295a91
,0.0,"300",b571ddbe81bb0530573601cb0eebc2ac
Northeast Glisan Street,0.0,"300",423ed84b5aa0a9a472e620f58f344e3f
Northeast Glisan Street,0.0,"300",d15d9a694efed0312afb69f620a122d3
Northwest 27th Avenue,0.0,"300",ee3df36183e5f86dc12bb015a41811c3
Northeast Jessup Street,0.0,"300",13ac7f9f54fe351608fb3437eb9dd642
Southeast 79th Avenue,0.0,"300",15d1b890cdeba498bc7cd37a2026567b
Southwest Kingston Avenue,0.0,"300",1a73cf880d89747e9b189ab7f55cccb1
Southeast 16th Avenue,0.0,"300",24025c33e5257614249b7ebeb3f6639f
Southwest Kingston Avenue,0.0,"300",4ce94508daabbc910734eaecdb491f03
Southeast 79th Avenue,0.0,"300",85a3750dc42ca35bde1effa20ad1650e
Northeast Jessup Street,0.0,"300",87238a5327f03ca88ce36dbb8061d9d4
Southeast 16th Avenue,0.0,"300",9cfb6be0405ffe4426e735fd8795f478
Southeast 79th Avenue,0.0,"300",9f8cbc2e0833f017db36d0320582cf40
,0.0,"300",a6ffd60d49d4a4aec8fb5d967d028f22
Southeast 16th Avenue,0.0,"300",c36756cca4178a3d83649239a5b9a3cd
Southeast 16th Avenue,0.0,"300",ee13748b2b78d7cffa72f5e3d5c314fd
,0.0,"300",f5a1e6f153275bd850007f0ecc44e983
,0.0,"300",1e9bd27ec3565940ab966ef1988041a2
Northwest 25th Avenue,0.0,"300",bd0442ae586f06213afbab57b1537f3a
North Alaska Street,0.0,"300",1521c66fa2fac50dd0db2a5c90e4a71b
North Alaska Street,0.0,"300",4ef9b392f50a5938dd56693bec047277
North Alaska Street,0.0,"300",65863e7ceaf3e3dedcf71e170c28519e
North Alaska Street,0.0,"300",6c041d7159fb93b3325acf7a0a39b371
,0.0,"300",82f674875ecae21453e298065be8d16a
North Alaska Street,0.0,"300",96be0f0b3972e9e345c6549e68e56f44
Northeast Bryant Street,0.0,"300",984f16bad732a759cbf36927500ba493
Northeast Bryant Street,0.0,"300",a31782056e758bd2e80a0c8b2c517cb7
,0.0,"300",ad547bdcdafb19d9b631d499229785cd
Northeast Bryant Street,0.0,"300",e1580987ea7cba109d503e3a505703c3
Northeast Bryant Street,0.0,"300",fcc17b7bcbfe378b7962ffc5e254c5b7
Southeast 113th Avenue,0.0,"300",13365badbbe5323e3e6ea16f067c16ff
North Bryant Street,0.0,"300",45b2000e537ddd5bf049473e8c419042
,0.0,"300",9f57f4f198d3e5696809512f12d54d4f
Northeast 6th Avenue,0.0,"300",db960e19f0049d31c1585d59eabb93e3
,0.0,"300",168b2e82e9ff7cdbb3a0a9ba265f52f5
Southeast Holgate Boulevard,0.0,"300",29f130c288cb94b35f70790092b3b2be
,0.0,"300",4842e8dddfb4ded37e676dbd3935f37e
Southeast Main Street,0.0,"300",4a4142559e7800183111042dddf53bd7
,0.0,"300",51c117984cbb0d6c3a208e7b3cb11adc
Southeast Holgate Boulevard,0.0,"300",94b867507d60e1f3a9fbb8e64e4a2285
,0.0,"300",af39e13186d8c9270f2c597138a7dc69
Southeast Main Street,0.0,"300",b4417ef369c041fbdf511cf12f0d1abd
,0.0,"300",c659abb8deab6af2da6924c64bd6a8d8
North Sumner Street,0.0,"300",f913be7eb26b0891160d43a8d47b7dfc
Northeast Halsey Street,0.0,"300",034da30340dc62b40a3b41f455057d61
,0.0,"300",32e75e18e73c2d222199fe8726bb923b
North Rosa Parks Way,0.0,"300",333da4312cfb833c10d02406ba3a82ee
Northeast Victoria Avenue,0.0,"300",40869dd79aed070abee633170e149b27
,0.0,"300",11bed19907bcbe12b2999af079d16d8d
Northeast Killingsworth Street,0.0,"300",134f1ea46f604f634ad9a66213f913b4
Northeast Killingsworth Street,0.0,"300",2f056f4110d35f3e3a6b3b0a27e21d17
North Rosa Parks Way,0.0,"300",5681f677d3b24f93d8449830583232b0
Northeast Lombard Street; US 30 Bypass,0.0,"300",5a7a55742b037591dc3750f0208187f0
Northeast Killingsworth Street,0.0,"300",a8b957ccee2beaea4b550cb48b95588d
Northeast Killingsworth Street,0.0,"300",baf742f1e9b51742298363f73c80e229
,0.0,"300",d677f006688d4c3e7c66af684f2b49a9
Northeast Lombard Street; US 30 Bypass,0.0,"300",fa9a811a48a80d389a2ae6e6ffae4ea3
Northeast 72nd Avenue,0.0,"300",31851f9facdb89836df3acb051d12553
I-205 Multi-Use Path,0.0,"300",4480cc87445991fe9d98689ff4ebe697
I-205 Multi-Use Path,0.0,"300",5ac57174363858494e9554a820bf9b85
I-205 Corridor,0.0,"300",b714137b4d12343f672af94d18aad2a5
,0.0,"300",ffdf6fee2dd1c29756a78044f5862ae8
Southeast Powell Boulevard; US 26,0.0,"300",07fe557f5c451bc4995a4b4cb6d6b371
Southeast Powell Boulevard; US 26,0.0,"300",7a6cea6593dd3804dfd3cb409a2cfa63
Southeast Powell Boulevard; US 26,0.0,"300",cf47e848c6de9ba64be689904ba2df1a
Southeast Powell Boulevard; US 26,0.0,"300",e417e69070024d6eb3bcfa87b91b6253
Southeast Powell Boulevard; US 26,0.0,"300",ff1f4b9a15f12b147563c6a590b602d4
,0.0,"300",03efdeea3510c84c6545478fcedd35aa
,0.0,"300",52271698392b7e4a661e396af83bddbf
South River Parkway,0.0,"300",70b5e0c2b3cb051029bcaa4bafffb99f
Southeast 37th Avenue,0.0,"300",9eee07c122d74b0874874e7bcaab7229
Northeast Garfield Avenue,0.0,"300",1c00fab1eee2cd3af27f271ac2e6f2d4
Northeast Garfield Avenue,0.0,"300",666675c396b71d65d62bbc4b6a6d0486
Northeast Garfield Avenue,0.0,"300",ca5439ca483e6fbe1757fc3307bb7f04
Southeast 67th Avenue,0.0,"300",2bc4303681a672a53af7ffd6ef43ef42
,0.0,"300",1edc7f80528e6604de3f9f5073f3a4ae
North Rosa Parks Way,0.0,"300",305b5c0488f4a176cc821507a719a0bb
North Willamette Boulevard,0.0,"300",7e2f8ef8a098de0d3f82cf499d0ea7d2
Southeast 18th Avenue,0.0,"300",a5749fee3f895ee2d2d8e705e2da8370
Southeast 17th Avenue,0.0,"300",c3c6d0e6b4a06427e887c45851e82c0e
,0.0,"300",ca4a773a6d42e8557b114fa940b0ff74
,0.0,"300",01a9e0060e488753c44ad0cd954b81f3
East Burnside Street,0.0,"300",26c825ba4f4ecbc2121b1eabcb30a880
East Burnside Street,0.0,"300",3c547aa10bfbbd6eba5360df9fd6e3cc
,0.0,"300",40f49b306d8c134cbf8a0576422ae9f1
East Burnside Street,0.0,"300",49069551816b17d4e980bacff0cbdb47
East Burnside Street,0.0,"300",76b89f82ed979a750e16723ab81b17ca
East Burnside Street,0.0,"300",8d0786500547754e9c34216c1c25dbbb
,0.0,"300",b590e667c62fafc407b9d710745d9c35
East Burnside Street,0.0,"300",d7a0bdf818d09eac62cf6a31aae5011b
,0.0,"300",f2d420e217e0f773c3b7a4b8f56df6e4
Southeast 87th Avenue,0.0,"300",025e7d0e28de632ce6b0360d75338c65
Southeast 87th Avenue,0.0,"300",191bf593652aafdd79785f5d941a4467
Northeast Martin Luther King Junior Boulevard; OR 99E,0.0,"300",3f0ae61b5c19e139f68ffd89663298ec
Southeast 87th Avenue,0.0,"300",6edc299a4329d3418ed94ac475440478
Southeast 87th Avenue,0.0,"300",7539ce9ad6aa5352ad6a21ef7c2b09fa
Southeast 87th Avenue,0.0,"300",8da9b477845805eb860a8fe41a1a98e6
Southeast 87th Avenue,0.0,"300",942a1f3fcf8d92bca2c38ad402d07a7b
Southeast 87th Avenue,0.0,"300",9b446b466821bc22a553497c93c381e2
Southeast 87th Avenue,0.0,"300",a862642551ab3bc1814a886a678763be
Southeast 87th Avenue,0.0,"300",e3cfcf099b2bbee9b8eeb5440ec48efc
Southeast 87th Avenue,0.0,"300",ef4036e5d18c2d1d69789ddfae5d7c2a
Northeast Hassalo Street,0.0,"300",53b5621d796506ea427c6f7bcde256f7
Northeast 33rd Avenue,0.0,"300",d5161c999827d9093a8e2185f7eba8a5
Northeast 62nd Avenue,0.0,"300",1aad80470508021861fdfb27ea8aa3d1
Northeast Mallory Avenue,0.0,"300",3067fefa456d927f20a0faf71cbfc596
Northeast 62nd Avenue,0.0,"300",48e985100af888d6580c4e6f15f04850
Southeast 54th Avenue,0.0,"300",60c7ee948ce579d384a3471117f5a867
Northeast 62nd Avenue,0.0,"300",cfa0e40c5ba08068dce9f2e41af5abbe
,0.0,"300",bc2483d519919061d0cb5c66fcae2be5
Southeast 58th Avenue,0.0,"300",eb7710f65ca233ae4fa89a14921ca184
Southeast Washington Street,0.0,"300",16701ae07d02bf5f50969cca632a7f9b
Southeast 106th Avenue,0.0,"300",49947650fcaed6ac6bd349387dc70460
Southeast Washington Street,0.0,"300",9a60acc7fffcc94b345ce0525fe97265
Southeast 17th Avenue,0.0,"300",e7be6d2a5f5153d3252b9b4e95cef4b8
Southeast Washington Street,0.0,"300",f06fea64efd7a80ca9ac6ee418570cf4
,0.0,"300",680c0cd6d88ec80c68598a1429213fef
Southeast 113th Avenue,0.0,"300",69ff94aab11313a56f6cb3b4cd64801f
,0.0,"300",a8d82771612b5bda66aac0999253e3c4
,0.0,"300",d9d6b8ef7f4da136b16a5101b6e43b5a
,0.0,"300",f8be4a93f23f3e1b8d76dede41c8a541
,0.0,"300",44e50b1c5d475d306c5d9847e46722f4
,0.0,"300",a1f04e7273d09364e36e7e72d4f8ea4e
,0.0,"300",294a7bc746518798527cb96d1980c14f
,0.0,"300",4e7d1f320e0fc2fb3512b7a0cb51d138
,0.0,"300",50e4da4d40be49ea0f4312fbe6450bf1
Southeast Oak Street,0.0,"300",a606cf27a92aa8b424540e2f61ed453a
,0.0,"300",e37c1b32ed7b5b97824ccaed5993a824
,0.0,"300",eace8d6df5c833b34c6457cd6bc11821
,0.0,"300",c2ce3fb22967fbfebc65438b60152410
Southeast 29th Avenue,0.0,"300",d18b51f8d5a7ef1592118632bb4129cd
,0.0,"300",b2ffcb13c261763548cf43f17640171c
North Multnomah Street,0.0,"300",13db12559af94f87034c0327081b56ed
Northwest Marshall Street,0.0,"300",b9d9533c3f70116b16b27435a626f1dc
North Multnomah Street,0.0,"300",e7fd5cc2ea3597e7866a6675ca242b6e
,0.0,"300",0825559a4ab57e24e55dec73aa613f69
,0.0,"300",363ab7e9fbfba72ca4114dbc94590ca6
Northeast Broadway,0.0,"300",3fcae4bd871972f94d308391fb82272a
,0.0,"300",5edad96e19e5a09a4ec4cd0da686b312
,0.0,"300",871f156b72851dd1ab04cc1a797289fd
,0.0,"300",a70deefa753cc09713f39281da10d1be
,0.0,"300",ad34a3c48fea347ef272c79e652ce9ef
Northeast 34th Avenue,0.0,"300",c00bdff72881880c3464a92d1c0608e4
,0.0,"300",c42072ca81a17134153c10cb719c2682
Northeast 102nd Avenue,0.0,"300",ddc0e9c5df6379f1bdcbfcce78584533
Northeast 72nd Avenue,0.0,"300",39d64e4f2d21418e0f7ded0c9495a277
,0.0,"300",3c7a19d12c28bc0b6f846fc9099c70eb
,0.0,"300",b94f6b967b8f8ef927089ce91667be97
East Burnside Street,0.0,"300",c51ce7a76a3878f9e39aea6e979064d4
,0.0,"300",54429295926c2e8dc0b614ee8139c87c
,0.0,"300",96f4321a1c92d0629ebd8d4e495df7bf
,0.0,"300",ce7a6c9172589d10fa6118e63ad95fa7
Southwest 3rd Avenue,0.0,"300",d32981aa26f752ef6aec787370b0a7c2
Northeast Oregon Street,0.0,"300",d8f9985459cc2dfb5ea75c782de262fe
,0.0,"300",f329b922783a8b0d769685311ce51f59
Southeast 81st Avenue,0.0,"300",466135608b13a0936879c8b02ac2bf17
North Albina Avenue,0.0,"300",55260fd0393aaec2ad1531220ae9095e
Northeast 32nd Place,0.0,"300",678a5d1a902cbb9e058f08d306808d20
Southeast 60th Avenue,0.0,"300",9bbf24557fc390a5827d7997be197373
Northeast 32nd Place,0.0,"300",a4f26b46420622aca3842d07f09f486f
North Albina Avenue,0.0,"300",cbc82b4ca47935fb9ef61b9b9ca23ce4
North Emerson Street,0.0,"300",f01b291af280644faadffb3869f829c8
Southeast Powell Boulevard; US 26,0.0,"300",fd832b3933e553fc6cce42e4b8a73e43
,0.0,"300",082ba50875fa05ae2e860666c7752fd8
,0.0,"300",4e32b3d9591569a9ffa80cb22939bf1d
Northeast Irving Street,0.0,"300",803ee71a6238b099768502bb0d321ee7
Northeast 57th Avenue,0.0,"300",a938ef3d035e3c8db6c637b185f28634
Southeast 92nd Avenue,0.0,"300",1dd374503a795532009654a896247e99
Southeast 92nd Avenue,0.0,"300",3286dfb50265168abb22172a496c7b02
Southeast Powell Boulevard; US 26,0.0,"300",341f3f08e9d0945668f678510fcc0bbe
Southeast 92nd Avenue,0.0,"300",3ca379bf080d9c4ba51974c4eef0b0ce
Southeast 92nd Avenue,0.0,"300",633ce5f58689c3f77ca6f0602098195d
,0.0,"300",8bb624b747bbffebcdf09409500aab43
Southeast 92nd Avenue,0.0,"300",913d0d1f504c404b861985506eb22986
Southeast 92nd Avenue,0.0,"300",c52c7d74334f1eaa0acfdf8260123669
,0.0,"300",ca4a31d7796fd54cf31e039d83c512c2
Southeast Pershing Street,0.0,"300",ce8d27ce26979097c9b333bc3e1a57f0
,0.0,"300",d7b0ce9c4849ed5ddb58cca642746315
Northeast Holladay Street,0.0,"300",12589e6d597c522952b5a51f185db91a
Northeast Sacramento Street,0.0,"300",1a01c298130baff14596f6e27fa91275
Northeast Glisan Street,0.0,"300",0323afd81567583931710de9d5263f5e
Northeast Glisan Street,0.0,"300",948604237c5a7f87d68af3748fbca428
Northeast 71st Avenue,0.0,"300",0ee8030f7668f01755cff1adbd536672
Northeast 71st Avenue,0.0,"300",1384cc69ffead123c21558d3e2b43c8a
East Burnside Street,0.0,"300",374d3b4388cb0e8185f71a839acb1682
East Burnside Street,0.0,"300",3938c0a7d442fdf73b16129390b27630
Northeast 122nd Avenue,0.0,"300",fc56f57a05ebcdcbacee4651f93b7cf8
,0.0,"300",285d9b1cc1d317e3008fad5642c991cc
,0.0,"300",7f7a714869de7ed30993e8270a62f030
Southeast 81st Avenue,0.0,"300",9bf1bc9df834ee04687cdca5ce587fec
North Rosa Parks Way,0.0,"300",51e948d2078166edab71e375d2f00c09
Southeast 44th Avenue,0.0,"300",700152a0b281ce0c6bbed1ad8363ab13
North Rosa Parks Way,0.0,"300",97d1165c5910d0c66e2ed39a88079e5c
,0.0,"300",b271b7fdf3a55eab5bbe152fb5576609
North Rosa Parks Way,0.0,"300",cf3c1f9d51ed49bad2a9a750e585bce1
,0.0,"300",e379c148e63c367ba0b6a5025473e0af
,0.0,"300",34646b53219f3ca4f7a8fff03f237f7a
Southeast 62nd Avenue,0.0,"300",84ba58e068b6f0c0c9b5a91b7a8844ff
Northeast Russell Street,0.0,"300",41e8512030e48d9e80b67c75af07c049
Northeast 86th Avenue,0.0,"300",d2fc3adf54c51f8363caad5a6e8fba0c
Northeast Prescott Street,0.0,"300",0171d30470754cf06dfb11d07468a601
Northeast Prescott Street,0.0,"300",4a5dbfa212756252965c76440ef2fac5
,0.0,"300",586c76fbe841242c25cd1a109ece104a
Northeast Prescott Street,0.0,"300",7bec5b0156b15243c4211efd27f2cbf4
Northeast Prescott Street,0.0,"300",a0ca9ec8a71770c9b2575c5b6b24d65a
Northeast Prescott Street,0.0,"300",dee3a8f47b0acacd3daf5d953c611529
Southeast 87th Avenue,0.0,"300",f672771baecd0ae1678ccf8d3adb9d63
Southeast Division Street,0.0,"300",9bbec9b0cf01c32ab2041afef69a1513
North Rosa Parks Way,0.0,"300",01593fb4a1836c5a7d31fc7c25aaf0df
Northeast 92nd Avenue,0.0,"300",04ae9e41161bda8743bb3775a3f5ef23
,0.0,"300",3e1c1c81660b9d8a63d9c6ff93fd6b1c
Southeast Powell Boulevard; US 26,0.0,"300",793efe7e7ffe19a74b9a5e21522f3ac3
,0.0,"300",20dcf542f9cfc916a11216c83d1adc7f
North Maryland Avenue,0.0,"300",2739ea63299a79b4815f036aa0ad147d
North Maryland Avenue,0.0,"300",3c4e08bf73dd9807cabff853e466c59d
,0.0,"300",6bcae1003e5907c5a4e6006e136ecd52
,0.0,"300",fc74fb8fa78f841f136c24b42259043f
,0.0,"300",44c5effb37a8a14ff70cbd12872100dd
,0.0,"300",238dcbd965eee37742c14e0beb5f9aad
Southeast Powell Boulevard; US 26,0.0,"300",c61ad159d841d522f931e373b7f19556
Southeast Powell Boulevard; US 26,0.0,"300",d136ae0199e4d8985c338113afd0778a
,0.0,"300",30b06af594a92dcf397f5687aba0cff2
,0.0,"300",478c076a14bf72c1462a5b923da60a9c
Southeast 92nd Avenue,0.0,"300",6103aaa413b3cebadf2f542015fabe42
,0.0,"300",782f297ce3ba5fa6507560c38c355131
Northeast 70th Avenue,0.0,"300",b7cbeddd337d72f36c590af3b1f14367
,0.0,"300",cecebcc4da5607f7e70c0d47f3755885
Northwest 25th Place,0.0,"300",d0f17e8a9915db570bc03ce9623c1681
,0.0,"300",b7f2afa8835bdcad70ed584142110b2f
I-205 Multi-Use Path,0.0,"300",23e030eea217aae7f567f12e25c716e8
Northeast 35th Avenue,0.0,"300",31250ce785788d115c41fee34e3e9255
I-205 Multi-Use Path,0.0,"300",475d6f15167a679f5f443d461da3c761
I-205 Multi-Use Path,0.0,"300",ad1dac5b5ebd2043f7558e29ff8ea3af
I-205 Multi-Use Path,0.0,"300",c8c95274a1cd97ccbd332f389fa4fc70
Southeast 113th Avenue,0.0,"300",2b48b992db74dec627d03a5c43cbfd12
Southeast 113th Avenue,0.0,"300",50d556ede67aa3c8ee7ce0494ff8dbd3
Southeast 113th Avenue,0.0,"300",91fa342f1597687a33ad045b21012bb0
Southeast 92nd Avenue,0.0,"300",2fb88549e85e0f6e3c14e85a4c69fce3
Southeast 92nd Avenue,0.0,"300",9448056ea17ae6c0302d8140d65959ee
Southeast 62nd Avenue,0.0,"300",d57eb739cbdc8e3b69094a3b7c87da54
Southeast Stark Street,0.0,"300",9d3eee3dc7c185e4ca34b5bda134bd6f
,0.0,"300",c33e5bfb6232f4454c17111c8076bcbb
Southeast 92nd Avenue,0.0,"300",f9af6b6f44cb06139235fe20b19471e0
North Lombard Street,0.0,"300",0ff04132b0bafb09cfdb20ca05a14871
,0.0,"300",353536a56cae3c3d297bf0d92656f27b
Southwest 17th Avenue,0.0,"300",81c4308c42d2ad7a4fb918c9a366e3fe
Southeast 60th Avenue,0.0,"300",54ec605aee80215676a2fc8d2a6db1fb
,0.0,"300",fedafd805efceae800ffd4b627b58c28
Creston Loop,0.0,"300",ecdfa5cdbb9d534cc4c679c950dca657
,0.0,"300",516e8788ebae1385da111e2389d53ce3
Southeast 100th Avenue,0.0,"300",0b73b14b403dc242f20137afa74b5edf
Northeast Simpson Street,0.0,"300",15ae9f9fd120bfea8f4b0402d501e577
Northeast Simpson Street,0.0,"300",b34a899d9554ac49e507bf810e776ebe
North Rosa Parks Way,0.0,"300",68b674b3832c57362b756ea6e2bcbd3a
Southeast Haig Street,0.0,"300",80ecb88abe17cda252ba1ede9d8dfe47
North Rosa Parks Way,0.0,"300",a5253e44d10536f01fc7a9a31d2a688d
North Rosa Parks Way,0.0,"300",da369afe1fac11c7f7a247c200fdaaea
Southeast Woodward Street,0.0,"300",52bcf2bb0f092e4a31d62be81643a604
,0.0,"300",c55324a48a5c809282bf0232cb87a63c
,0.0,"300",ffbf4fa464ffe13912a1e8a1acb8941b
,0.0,"300",0620197aff4d13517348758812d5aaf9
Northeast Thompson Street,0.0,"300",1316885daa1d851d79a49c31873c7297
Northeast Stanton Street,0.0,"300",2d8068eb7afd3a9f2f9b2224f130f037
Northeast 78th Avenue,0.0,"300",996dcbb0f03bb37056f312870152d6a6
Northeast Stanton Street,0.0,"300",ef1f06cdc414604eef6df592fd6074f8
Northeast Stanton Street,0.0,"300",fc08e9f36fd5d0a1250f777712bdad69
Southeast 86th Avenue,0.0,"300",0c55ebc4c1d103b57e1a8af462582df7
Southeast Powell Boulevard; US 26,0.0,"300",186a0b97fadd2b52de0b1f56bfefc49f
Southeast 86th Avenue,0.0,"300",3a598047f23a5ac64d42c8b59091cebe
Southeast 106th Avenue,0.0,"300",629c43fda713c77b19026c657ebbef0c
,0.0,"300",79818a918980a07083564514f3da580c
Southeast Cherry Blossom Drive,0.0,"300",d07841e2cd56bf25173420253205d221
Southeast Cherry Blossom Drive,0.0,"300",d5122761046ab7361cac858f7bfacbdc
